FileName,Sequence number,Primal emotion,Primal emotion value,Calmness value,Anger value,Joy value,Sadness value,Energy Point,Time,Starting time of the talk,End time of the talk,Channel,Status
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,294,3,7,2,1,7,4,9,2022/12/28/14:05:41,00:13:31.9,00:13:32.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,295,3,7,2,2,7,4,20,2022/12/28/14:05:41,00:13:32.9,00:13:33.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,296,3,7,2,1,7,3,-1,2022/12/28/14:05:41,00:13:34.8,00:13:35.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,297,3,10,2,1,10,3,8,2022/12/28/14:05:41,00:13:36.6,00:13:37.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,298,3,10,2,1,10,3,19,2022/12/28/14:05:41,00:13:39.7,00:13:41.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,299,4,9,4,1,7,9,-18,2022/12/28/14:05:41,00:13:44.2,00:13:44.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,300,3,7,0,1,7,3,0,2022/12/28/14:05:41,00:13:47.7,00:13:48.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,301,4,9,2,1,7,9,-20,2022/12/28/14:05:41,00:13:51.5,00:13:52.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,302,3,7,2,1,7,4,-2,2022/12/28/14:05:41,00:13:53.3,00:13:53.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,303,4,3,0,1,2,3,13,2022/12/28/14:05:41,00:13:54.1,00:13:54.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,304,3,10,2,1,10,4,5,2022/12/28/14:05:41,00:13:58.0,00:14:00.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,305,3,10,2,1,10,10,-6,2022/12/28/14:05:41,00:14:01.7,00:14:02.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,306,3,7,2,2,7,4,-20,2022/12/28/14:05:41,00:14:06.6,00:14:07.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,307,3,10,2,2,10,4,18,2022/12/28/14:05:41,00:14:08.1,00:14:14.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,308,3,10,2,1,10,4,9,2022/12/28/14:05:41,00:14:15.5,00:14:17.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,309,4,10,1,1,2,10,10,2022/12/28/14:05:41,00:14:20.2,00:14:20.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,310,3,10,0,1,10,9,-2,2022/12/28/14:05:41,00:14:21.2,00:14:22.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,311,3,7,0,1,7,3,-8,2022/12/28/14:05:41,00:14:24.5,00:14:24.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,312,3,10,4,2,10,4,20,2022/12/28/14:05:41,00:14:29.1,00:14:29.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,313,3,10,2,2,10,4,10,2022/12/28/14:05:41,00:14:30.3,00:14:32.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,314,4,9,1,2,7,9,-2,2022/12/28/14:05:41,00:14:36.8,00:14:37.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,315,3,7,1,1,7,3,1,2022/12/28/14:05:41,00:14:38.7,00:14:39.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,316,3,7,4,2,7,4,17,2022/12/28/14:05:41,00:14:41.5,00:14:44.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,317,3,7,4,1,7,3,-20,2022/12/28/14:05:41,00:14:45.3,00:14:45.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,318,3,10,2,1,10,10,-2,2022/12/28/14:05:41,00:14:46.2,00:14:46.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,319,3,10,2,1,10,3,2,2022/12/28/14:05:41,00:14:49.0,00:14:49.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,320,3,10,4,1,10,3,10,2022/12/28/14:05:41,00:14:50.3,00:14:51.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,321,3,10,2,1,10,4,20,2022/12/28/14:05:41,00:14:53.3,00:14:54.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,322,3,10,2,2,10,9,19,2022/12/28/14:05:41,00:14:54.6,00:14:56.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel1.wav,323,4,4,2,1,2,4,-2,2022/12/28/14:05:41,00:14:58.3,00:14:58.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,1,3,7,0,1,7,2,20,2022/12/28/14:05:41,00:00:07.4,00:00:08.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,2,3,10,2,3,10,0,20,2022/12/28/14:05:41,00:00:08.4,00:00:09.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,3,3,10,2,3,10,0,20,2022/12/28/14:05:41,00:00:09.7,00:00:11.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,4,3,7,2,3,7,0,20,2022/12/28/14:05:41,00:00:12.1,00:00:12.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,5,1,2,2,2,2,2,20,2022/12/28/14:05:41,00:00:14.2,00:00:14.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,6,3,10,2,2,10,2,20,2022/12/28/14:05:41,00:00:15.1,00:00:15.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,7,3,10,2,2,10,4,11,2022/12/28/14:05:41,00:00:19.0,00:00:19.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,8,3,7,2,2,7,2,20,2022/12/28/14:05:41,00:00:21.0,00:00:25.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,9,2,3,2,3,2,0,20,2022/12/28/14:05:41,00:00:27.0,00:00:27.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,10,3,10,2,2,10,2,20,2022/12/28/14:05:41,00:00:29.1,00:00:29.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,11,3,10,2,1,10,2,20,2022/12/28/14:05:41,00:00:30.2,00:00:32.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,12,3,7,2,1,7,2,20,2022/12/28/14:05:41,00:00:33.3,00:00:33.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,13,3,7,2,3,7,0,20,2022/12/28/14:05:41,00:00:34.2,00:00:37.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,14,2,10,0,10,2,0,20,2022/12/28/14:05:41,00:00:38.6,00:00:39.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,15,2,10,0,10,7,0,20,2022/12/28/14:05:41,00:00:40.2,00:00:40.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,16,2,10,0,10,7,0,20,2022/12/28/14:05:41,00:00:41.4,00:00:43.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,17,3,7,2,2,7,4,20,2022/12/28/14:05:41,00:00:44.3,00:00:44.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,18,2,10,0,10,7,0,20,2022/12/28/14:05:41,00:00:46.8,00:00:49.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,19,2,10,2,10,10,0,20,2022/12/28/14:05:41,00:00:50.9,00:00:52.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,20,3,10,0,1,10,0,20,2022/12/28/14:05:41,00:00:55.3,00:00:57.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,21,3,10,2,3,10,0,20,2022/12/28/14:05:41,00:00:58.1,00:01:01.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,22,2,10,0,10,7,0,20,2022/12/28/14:05:41,00:01:02.8,00:01:04.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,23,2,10,0,10,7,0,20,2022/12/28/14:05:41,00:01:04.7,00:01:07.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,24,3,10,0,1,10,0,20,2022/12/28/14:05:41,00:01:08.0,00:01:09.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,25,3,10,2,2,10,4,20,2022/12/28/14:05:41,00:01:09.9,00:01:13.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,26,3,7,2,2,7,4,20,2022/12/28/14:05:41,00:01:13.6,00:01:17.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,27,3,7,2,1,7,3,20,2022/12/28/14:05:41,00:01:17.7,00:01:18.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,28,3,10,4,2,10,4,20,2022/12/28/14:05:41,00:01:18.3,00:01:21.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,29,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:01:22.2,00:01:22.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,30,3,7,4,2,7,4,20,2022/12/28/14:05:41,00:01:23.0,00:01:26.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,31,3,7,2,2,7,0,20,2022/12/28/14:05:41,00:01:28.1,00:01:29.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,32,3,10,1,2,10,3,17,2022/12/28/14:05:41,00:01:30.1,00:01:30.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,33,2,10,0,10,7,0,20,2022/12/28/14:05:41,00:01:30.9,00:01:31.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,34,1,2,2,2,1,0,20,2022/12/28/14:05:41,00:01:32.9,00:01:33.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,35,3,10,4,1,10,4,20,2022/12/28/14:05:41,00:01:36.9,00:01:37.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,36,4,9,0,2,7,9,20,2022/12/28/14:05:41,00:01:39.1,00:01:41.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,37,3,7,2,2,7,4,20,2022/12/28/14:05:41,00:01:43.6,00:01:48.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,38,4,4,2,2,2,4,20,2022/12/28/14:05:41,00:01:48.7,00:01:52.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,39,4,9,0,2,2,9,20,2022/12/28/14:05:41,00:01:53.4,00:01:55.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,40,4,9,2,2,2,9,20,2022/12/28/14:05:41,00:01:58.0,00:02:00.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,41,3,10,2,1,10,4,20,2022/12/28/14:05:41,00:02:01.9,00:02:02.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,42,4,3,2,1,2,3,20,2022/12/28/14:05:41,00:02:08.6,00:02:09.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,43,3,7,0,1,7,0,20,2022/12/28/14:05:41,00:02:11.0,00:02:11.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,44,1,4,4,2,2,4,20,2022/12/28/14:05:41,00:02:13.2,00:02:15.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,45,3,7,2,2,7,4,20,2022/12/28/14:05:41,00:02:17.4,00:02:20.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,46,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:02:25.9,00:02:26.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,47,2,3,2,3,2,0,20,2022/12/28/14:05:41,00:02:29.4,00:02:31.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,48,4,3,1,1,2,3,20,2022/12/28/14:05:41,00:02:32.2,00:02:32.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,49,1,2,2,1,1,2,20,2022/12/28/14:05:41,00:02:33.5,00:02:34.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,50,4,3,1,1,2,3,20,2022/12/28/14:05:41,00:02:39.3,00:02:40.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,51,4,4,2,1,2,4,20,2022/12/28/14:05:41,00:02:42.1,00:02:42.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,52,4,9,4,1,2,9,20,2022/12/28/14:05:41,00:02:46.8,00:02:47.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,53,4,4,2,1,2,4,20,2022/12/28/14:05:41,00:02:50.8,00:02:51.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,54,3,10,4,1,10,9,20,2022/12/28/14:05:41,00:02:53.5,00:02:54.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,55,4,4,2,1,2,4,20,2022/12/28/14:05:41,00:02:55.5,00:02:55.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,56,1,4,4,2,2,4,20,2022/12/28/14:05:41,00:02:59.3,00:03:00.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,57,4,3,1,1,2,3,20,2022/12/28/14:05:41,00:03:01.5,00:03:01.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,58,4,4,2,1,2,4,20,2022/12/28/14:05:41,00:03:11.4,00:03:11.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,59,4,9,0,1,1,9,20,2022/12/28/14:05:41,00:03:13.1,00:03:14.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,60,3,7,1,1,7,3,20,2022/12/28/14:05:41,00:03:16.0,00:03:16.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,61,4,3,1,1,2,3,20,2022/12/28/14:05:41,00:03:17.5,00:03:17.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,62,4,3,1,1,2,3,20,2022/12/28/14:05:41,00:03:22.2,00:03:22.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,63,3,7,2,1,7,4,17,2022/12/28/14:05:41,00:03:30.0,00:03:30.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,64,1,4,4,2,2,4,20,2022/12/28/14:05:41,00:03:34.9,00:03:38.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,65,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:03:41.3,00:03:41.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,66,4,4,2,1,2,4,20,2022/12/28/14:05:41,00:03:50.2,00:03:50.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,67,4,4,2,2,2,4,20,2022/12/28/14:05:41,00:03:51.1,00:03:54.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,68,1,4,4,1,2,4,20,2022/12/28/14:05:41,00:03:54.7,00:03:56.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,69,3,7,4,1,7,4,19,2022/12/28/14:05:41,00:03:59.6,00:04:00.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,70,4,4,2,2,2,4,20,2022/12/28/14:05:41,00:04:01.1,00:04:03.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,71,3,7,1,1,7,3,20,2022/12/28/14:05:41,00:04:09.6,00:04:10.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,72,3,10,2,1,10,4,20,2022/12/28/14:05:41,00:04:13.0,00:04:13.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,73,1,4,4,1,2,3,20,2022/12/28/14:05:41,00:04:16.6,00:04:17.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,74,3,7,0,1,7,3,20,2022/12/28/14:05:41,00:04:25.1,00:04:25.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,75,1,4,4,1,2,4,20,2022/12/28/14:05:41,00:04:29.3,00:04:30.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,76,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:04:31.5,00:04:31.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,77,4,4,2,1,2,4,20,2022/12/28/14:05:41,00:04:38.4,00:04:39.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,78,4,4,2,1,2,4,20,2022/12/28/14:05:41,00:04:42.8,00:04:43.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,79,3,10,2,2,10,4,20,2022/12/28/14:05:41,00:04:47.1,00:04:49.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,80,3,7,2,1,7,2,20,2022/12/28/14:05:41,00:04:49.9,00:04:51.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,81,3,7,4,1,7,3,20,2022/12/28/14:05:41,00:04:58.3,00:04:58.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,82,3,7,2,2,7,4,20,2022/12/28/14:05:41,00:05:02.6,00:05:09.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,83,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:05:10.8,00:05:11.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,84,3,7,2,2,7,2,20,2022/12/28/14:05:41,00:05:12.3,00:05:12.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,85,3,7,4,1,7,4,20,2022/12/28/14:05:41,00:05:14.8,00:05:15.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,86,3,7,2,2,7,2,20,2022/12/28/14:05:41,00:05:17.7,00:05:18.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,87,2,3,2,3,2,0,20,2022/12/28/14:05:41,00:05:20.3,00:05:20.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,88,3,10,2,2,10,4,20,2022/12/28/14:05:41,00:05:22.1,00:05:23.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,89,3,10,2,1,10,2,20,2022/12/28/14:05:41,00:05:26.0,00:05:26.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,90,3,7,0,1,7,3,-6,2022/12/28/14:05:41,00:05:26.9,00:05:27.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,91,3,10,2,2,10,2,20,2022/12/28/14:05:41,00:05:32.8,00:05:33.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,92,3,10,2,2,10,4,20,2022/12/28/14:05:41,00:05:35.0,00:05:37.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,93,4,3,2,1,2,3,19,2022/12/28/14:05:41,00:05:38.4,00:05:38.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,94,1,2,2,1,2,2,20,2022/12/28/14:05:41,00:05:41.7,00:05:42.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,95,4,9,0,1,2,9,20,2022/12/28/14:05:41,00:05:43.7,00:05:44.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,96,1,10,10,1,10,4,20,2022/12/28/14:05:41,00:05:49.3,00:05:50.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,97,3,10,4,1,10,9,20,2022/12/28/14:05:41,00:05:52.7,00:05:54.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,98,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:05:57.0,00:05:57.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,99,3,7,1,1,7,3,11,2022/12/28/14:05:41,00:06:00.0,00:06:00.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,100,3,7,4,1,7,4,20,2022/12/28/14:05:41,00:06:06.3,00:06:07.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,101,3,7,2,2,7,4,20,2022/12/28/14:05:41,00:06:08.2,00:06:11.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,102,3,10,0,1,10,9,20,2022/12/28/14:05:41,00:06:18.1,00:06:19.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,103,4,9,0,1,7,9,20,2022/12/28/14:05:41,00:06:21.0,00:06:22.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,104,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:06:25.7,00:06:26.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,105,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:06:31.9,00:06:32.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,106,3,10,1,1,10,3,20,2022/12/28/14:05:41,00:06:33.8,00:06:34.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,107,3,7,2,1,7,4,12,2022/12/28/14:05:41,00:06:40.5,00:06:40.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,108,1,9,9,2,7,9,20,2022/12/28/14:05:41,00:06:42.0,00:06:42.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,109,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:06:45.9,00:06:46.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,110,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:06:53.1,00:06:53.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,111,1,2,2,2,2,0,20,2022/12/28/14:05:41,00:06:56.3,00:06:56.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,112,3,10,0,2,10,9,20,2022/12/28/14:05:41,00:06:57.4,00:06:58.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,113,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:06:59.0,00:06:59.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,114,3,10,7,2,10,4,20,2022/12/28/14:05:41,00:07:00.9,00:07:03.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,115,1,10,10,2,10,4,20,2022/12/28/14:05:41,00:07:04.2,00:07:09.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,116,4,9,1,1,7,9,11,2022/12/28/14:05:41,00:07:12.7,00:07:14.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,117,1,4,4,2,2,2,20,2022/12/28/14:05:41,00:07:17.4,00:07:17.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,118,4,4,2,1,2,4,20,2022/12/28/14:05:41,00:07:20.0,00:07:21.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,119,1,10,10,2,7,4,20,2022/12/28/14:05:41,00:07:26.0,00:07:28.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,120,4,4,2,2,2,4,20,2022/12/28/14:05:41,00:07:31.4,00:07:35.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,121,3,10,2,1,10,9,20,2022/12/28/14:05:41,00:07:40.0,00:07:41.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,122,1,2,2,1,2,2,20,2022/12/28/14:05:41,00:07:45.5,00:07:47.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,123,3,10,2,1,10,4,20,2022/12/28/14:05:41,00:07:48.0,00:07:49.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,124,4,3,1,2,2,3,20,2022/12/28/14:05:41,00:07:51.8,00:07:52.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,125,3,10,2,2,10,4,20,2022/12/28/14:05:41,00:07:53.5,00:07:58.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,126,3,7,2,2,7,4,20,2022/12/28/14:05:41,00:07:58.8,00:08:01.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,127,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:08:02.3,00:08:02.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,128,3,7,2,2,7,4,20,2022/12/28/14:05:41,00:08:02.9,00:08:06.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,129,3,7,2,1,7,4,20,2022/12/28/14:05:41,00:08:09.0,00:08:09.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,130,3,10,2,2,10,4,20,2022/12/28/14:05:41,00:08:10.3,00:08:12.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,131,3,7,2,2,7,2,20,2022/12/28/14:05:41,00:08:12.9,00:08:16.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,132,3,7,2,2,7,4,20,2022/12/28/14:05:41,00:08:19.8,00:08:20.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0986_wav_channel2.wav,133,3,7,2,2,7,2,20,2022/12/28/14:05:41,00:08:20.8,00:08:21.1,2,OK
