FileName,Sequence number,Primal emotion,Primal emotion value,Calmness value,Anger value,Joy value,Sadness value,Energy Point,Time,Starting time of the talk,End time of the talk,Channel,Status
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,22,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:01:11.1,00:01:12.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,23,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:01:13.5,00:01:14.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,24,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:01:16.2,00:01:17.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,25,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:01:17.4,00:01:21.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,26,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:01:22.2,00:01:23.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,27,3,10,2,1,10,4,-15,2022/12/28/14:05:29,00:01:23.9,00:01:24.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,28,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:01:25.0,00:01:27.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,29,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:01:27.9,00:01:30.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,30,3,10,2,1,10,4,-2,2022/12/28/14:05:29,00:01:32.7,00:01:34.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,31,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:01:34.3,00:01:37.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,32,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:01:38.2,00:01:41.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,33,3,10,2,2,10,4,9,2022/12/28/14:05:29,00:01:41.7,00:01:46.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,34,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:01:49.3,00:01:50.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,35,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:01:51.8,00:01:53.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,36,3,10,2,2,10,4,16,2022/12/28/14:05:29,00:01:54.1,00:01:57.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,37,3,10,4,2,10,4,18,2022/12/28/14:05:29,00:01:59.1,00:02:00.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,38,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:02:01.5,00:02:03.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,39,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:02:04.2,00:02:06.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,40,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:02:06.9,00:02:09.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,41,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:02:10.7,00:02:12.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,42,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:02:14.7,00:02:16.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,43,3,10,2,2,10,4,19,2022/12/28/14:05:29,00:02:16.6,00:02:18.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,44,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:02:19.7,00:02:21.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,45,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:02:21.7,00:02:24.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,46,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:02:25.9,00:02:27.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,47,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:02:28.2,00:02:30.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,48,3,10,7,1,10,4,20,2022/12/28/14:05:29,00:02:31.1,00:02:33.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,49,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:02:33.8,00:02:37.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,50,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:02:39.6,00:02:40.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,51,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:02:40.5,00:02:41.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,52,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:02:42.1,00:02:43.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,53,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:02:44.2,00:02:47.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,54,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:02:48.8,00:02:49.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,55,3,7,2,2,7,4,19,2022/12/28/14:05:29,00:02:49.6,00:02:49.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,56,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:02:50.3,00:02:51.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,57,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:02:51.8,00:02:54.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,58,3,7,4,1,7,4,3,2022/12/28/14:05:29,00:02:54.7,00:02:55.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,59,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:02:55.9,00:02:58.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,60,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:02:59.2,00:03:01.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,61,3,7,2,1,7,4,11,2022/12/28/14:05:29,00:03:02.4,00:03:03.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,62,3,10,4,1,10,4,13,2022/12/28/14:05:29,00:03:04.7,00:03:05.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,63,3,7,2,1,7,4,17,2022/12/28/14:05:29,00:03:07.2,00:03:07.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,64,1,4,4,1,2,4,8,2022/12/28/14:05:29,00:03:08.7,00:03:09.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,65,3,7,4,2,7,4,20,2022/12/28/14:05:29,00:03:09.3,00:03:09.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,66,4,10,2,1,2,10,16,2022/12/28/14:05:29,00:03:10.2,00:03:10.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,67,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:03:14.7,00:03:15.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,68,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:03:16.7,00:03:20.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,69,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:03:20.5,00:03:20.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,70,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:03:21.3,00:03:22.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,71,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:03:23.2,00:03:23.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,72,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:03:24.0,00:03:28.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,73,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:03:29.2,00:03:31.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,74,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:03:32.4,00:03:33.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,75,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:03:34.0,00:03:34.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,76,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:03:35.6,00:03:36.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,77,3,7,2,1,7,4,11,2022/12/28/14:05:29,00:03:37.7,00:03:38.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,78,4,10,4,1,2,10,5,2022/12/28/14:05:29,00:03:39.3,00:03:39.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,79,4,10,0,1,2,10,18,2022/12/28/14:05:29,00:03:40.5,00:03:40.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,80,3,10,2,1,10,4,17,2022/12/28/14:05:29,00:03:43.3,00:03:44.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,81,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:03:45.0,00:03:46.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,82,4,4,2,2,2,4,17,2022/12/28/14:05:29,00:03:50.0,00:03:50.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,83,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:03:51.5,00:03:54.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,84,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:03:55.2,00:03:56.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,85,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:03:57.3,00:04:03.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,86,3,7,2,2,7,2,20,2022/12/28/14:05:29,00:04:04.4,00:04:05.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,87,3,7,4,2,7,4,20,2022/12/28/14:05:29,00:04:06.0,00:04:10.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,88,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:04:11.4,00:04:15.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,89,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:04:16.5,00:04:17.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,90,3,10,4,1,10,4,10,2022/12/28/14:05:29,00:04:18.2,00:04:19.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,91,4,10,1,1,2,10,13,2022/12/28/14:05:29,00:04:20.9,00:04:21.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,92,3,10,2,1,10,4,11,2022/12/28/14:05:29,00:04:27.7,00:04:28.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,93,3,10,2,1,10,4,12,2022/12/28/14:05:29,00:04:31.3,00:04:32.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,94,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:04:34.3,00:04:35.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,95,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:04:36.1,00:04:37.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,96,3,7,2,1,7,4,-5,2022/12/28/14:05:29,00:04:40.4,00:04:41.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,97,3,7,1,1,7,3,19,2022/12/28/14:05:29,00:04:42.5,00:04:42.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,98,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:04:43.9,00:04:46.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,99,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:04:46.8,00:04:47.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,100,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:04:48.4,00:04:49.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,101,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:04:49.6,00:04:51.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,102,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:04:52.8,00:04:53.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,103,3,7,2,1,7,4,-20,2022/12/28/14:05:29,00:04:53.9,00:04:54.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,104,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:04:58.0,00:04:59.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,105,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:05:00.3,00:05:01.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,106,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:05:02.9,00:05:03.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,107,3,7,2,2,7,4,16,2022/12/28/14:05:29,00:05:05.1,00:05:06.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,108,3,10,4,1,10,4,14,2022/12/28/14:05:29,00:05:07.2,00:05:07.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,109,3,10,2,1,10,0,20,2022/12/28/14:05:29,00:05:08.8,00:05:09.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,110,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:05:10.7,00:05:12.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,111,3,7,2,1,7,4,18,2022/12/28/14:05:29,00:05:14.8,00:05:15.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,112,3,7,4,2,7,4,12,2022/12/28/14:05:29,00:05:21.7,00:05:22.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,113,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:05:23.2,00:05:23.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,114,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:05:25.0,00:05:26.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,115,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:05:27.5,00:05:28.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,116,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:05:29.8,00:05:30.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,117,3,10,2,2,10,4,14,2022/12/28/14:05:29,00:05:31.1,00:05:33.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,118,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:05:34.1,00:05:37.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,119,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:05:38.8,00:05:41.4,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,120,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:05:42.5,00:05:43.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,121,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:05:46.0,00:05:46.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,122,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:05:48.0,00:05:49.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,123,3,7,4,2,7,4,20,2022/12/28/14:05:29,00:05:50.8,00:05:52.2,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,124,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:05:52.7,00:05:53.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,125,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:05:53.4,00:05:55.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,126,3,7,2,1,7,4,13,2022/12/28/14:05:29,00:05:56.4,00:05:56.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,127,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:06:00.2,00:06:00.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,128,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:06:05.9,00:06:06.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,129,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:06:07.2,00:06:09.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,130,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:06:10.5,00:06:13.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,131,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:06:13.6,00:06:15.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,132,3,7,4,2,7,4,20,2022/12/28/14:05:29,00:06:15.4,00:06:17.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,133,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:06:20.0,00:06:23.1,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,134,4,10,4,1,7,10,-7,2022/12/28/14:05:29,00:06:26.7,00:06:27.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,135,3,7,2,2,7,2,20,2022/12/28/14:05:29,00:06:29.8,00:06:33.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,136,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:06:33.9,00:06:35.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,137,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:06:36.2,00:06:37.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,138,3,10,2,1,10,9,16,2022/12/28/14:05:29,00:06:40.7,00:06:41.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,139,3,7,1,1,7,3,-10,2022/12/28/14:05:29,00:06:44.0,00:06:44.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,140,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:06:47.3,00:06:48.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,141,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:06:51.3,00:06:52.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,142,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:06:53.4,00:06:55.0,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,143,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:06:57.5,00:07:00.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,144,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:07:02.5,00:07:03.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,145,3,7,0,2,7,4,20,2022/12/28/14:05:29,00:07:05.7,00:07:06.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,146,3,7,2,1,7,4,19,2022/12/28/14:05:29,00:07:10.7,00:07:12.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,147,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:07:15.6,00:07:16.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,148,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:07:17.8,00:07:19.3,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,149,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:07:21.6,00:07:23.5,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,150,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:07:24.9,00:07:26.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,151,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:07:28.2,00:07:28.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,152,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:07:30.3,00:07:33.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,153,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:07:34.4,00:07:35.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,154,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:07:36.3,00:07:36.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,155,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:07:39.3,00:07:41.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,156,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:07:42.8,00:07:44.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,157,3,10,9,2,10,4,20,2022/12/28/14:05:29,00:07:45.5,00:07:46.9,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,158,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:07:49.7,00:07:50.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,159,3,10,4,2,10,4,20,2022/12/28/14:05:29,00:07:51.5,00:07:54.6,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,160,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:07:55.6,00:07:56.7,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,161,3,10,2,1,10,4,16,2022/12/28/14:05:29,00:08:00.9,00:08:01.8,1,OK
C:\Users\timot\Music\EVGB-input-converted\1003_wav_channel1.wav,162,3,10,2,1,10,4,5,2022/12/28/14:05:29,00:08:02.4,00:08:03.6,1,OK
