FileName,Sequence number,Primal emotion,Primal emotion value,Calmness value,Anger value,Joy value,Sadness value,Energy Point,Time,Starting time of the talk,End time of the talk,Channel,Status
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,163,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:07:05.5,00:07:07.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,164,3,7,2,1,7,4,17,2022/12/28/14:05:29,00:07:07.5,00:07:08.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,165,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:07:08.8,00:07:09.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,166,3,7,2,1,7,4,11,2022/12/28/14:05:29,00:07:11.0,00:07:11.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,167,3,7,2,1,7,4,16,2022/12/28/14:05:29,00:07:14.2,00:07:14.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,168,3,7,2,1,7,4,-20,2022/12/28/14:05:29,00:07:16.5,00:07:17.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,169,4,4,2,1,2,4,20,2022/12/28/14:05:29,00:07:20.3,00:07:20.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,170,2,7,2,7,7,1,20,2022/12/28/14:05:29,00:07:24.2,00:07:27.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,171,3,10,2,2,10,4,16,2022/12/28/14:05:29,00:07:28.7,00:07:31.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,172,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:07:31.9,00:07:34.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,173,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:07:37.2,00:07:39.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,174,3,10,2,1,10,2,20,2022/12/28/14:05:29,00:07:41.0,00:07:42.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,175,3,7,2,1,7,2,20,2022/12/28/14:05:29,00:07:44.8,00:07:45.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,176,3,7,1,2,7,3,20,2022/12/28/14:05:29,00:07:47.1,00:07:47.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,177,3,7,2,2,7,4,12,2022/12/28/14:05:29,00:07:49.2,00:07:49.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,178,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:07:51.2,00:07:51.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,179,2,10,2,10,7,1,20,2022/12/28/14:05:29,00:07:52.4,00:07:54.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,180,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:07:55.1,00:07:56.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,181,3,7,2,3,7,0,20,2022/12/28/14:05:29,00:07:57.4,00:07:59.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,182,4,4,2,1,2,4,20,2022/12/28/14:05:29,00:08:02.5,00:08:02.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,183,3,7,2,1,7,2,20,2022/12/28/14:05:29,00:08:05.4,00:08:06.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,184,3,7,2,1,7,2,20,2022/12/28/14:05:29,00:08:07.5,00:08:08.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,185,3,7,2,1,7,2,20,2022/12/28/14:05:29,00:08:10.0,00:08:10.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,186,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:08:13.1,00:08:16.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,187,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:08:16.4,00:08:17.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,188,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:08:18.0,00:08:18.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,189,4,4,2,1,2,4,20,2022/12/28/14:05:29,00:08:20.6,00:08:21.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,190,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:08:24.0,00:08:26.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,191,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:08:27.4,00:08:27.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,192,3,7,2,1,7,2,20,2022/12/28/14:05:29,00:08:29.6,00:08:30.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,193,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:08:31.5,00:08:34.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,194,3,7,2,3,7,1,20,2022/12/28/14:05:29,00:08:36.0,00:08:36.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,195,2,3,2,3,2,1,20,2022/12/28/14:05:29,00:08:40.7,00:08:43.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,196,3,7,2,3,7,1,20,2022/12/28/14:05:29,00:08:44.4,00:08:47.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,197,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:08:48.8,00:08:49.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,198,1,4,4,1,2,4,17,2022/12/28/14:05:29,00:08:51.1,00:08:53.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,199,3,10,2,3,10,0,20,2022/12/28/14:05:29,00:08:54.2,00:08:54.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,200,3,7,2,2,7,2,20,2022/12/28/14:05:29,00:08:55.5,00:08:55.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,201,1,2,2,1,2,1,20,2022/12/28/14:05:29,00:08:58.4,00:08:59.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,202,3,7,2,3,7,1,20,2022/12/28/14:05:29,00:09:01.5,00:09:02.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,203,2,10,2,10,10,1,20,2022/12/28/14:05:29,00:09:04.6,00:09:07.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,204,3,10,2,3,10,0,20,2022/12/28/14:05:29,00:09:07.8,00:09:09.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,205,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:09:10.1,00:09:10.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,206,3,10,2,7,10,1,20,2022/12/28/14:05:29,00:09:10.7,00:09:16.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,207,2,10,0,10,10,1,20,2022/12/28/14:05:29,00:09:19.6,00:09:20.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,208,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:09:21.7,00:09:23.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,209,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:09:24.1,00:09:28.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,210,3,10,1,2,10,9,20,2022/12/28/14:05:29,00:09:29.6,00:09:30.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,211,3,10,2,7,10,2,20,2022/12/28/14:05:29,00:09:33.6,00:09:36.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,212,2,10,2,10,7,0,20,2022/12/28/14:05:29,00:09:36.9,00:09:38.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,213,3,10,2,2,10,0,20,2022/12/28/14:05:29,00:09:39.2,00:09:40.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,214,2,10,2,10,10,0,20,2022/12/28/14:05:29,00:09:41.8,00:09:45.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,215,3,10,4,2,10,9,1,2022/12/28/14:05:29,00:09:46.7,00:09:47.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,216,3,10,2,3,10,1,20,2022/12/28/14:05:29,00:09:51.4,00:09:53.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,217,1,2,2,1,2,2,20,2022/12/28/14:05:29,00:09:55.2,00:09:57.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,218,3,7,2,1,7,3,7,2022/12/28/14:05:29,00:10:00.7,00:10:01.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,219,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:10:01.4,00:10:03.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,220,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:10:05.7,00:10:06.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,221,3,7,2,2,7,2,20,2022/12/28/14:05:29,00:10:08.1,00:10:08.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,222,3,7,2,3,7,0,20,2022/12/28/14:05:29,00:10:13.7,00:10:15.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,223,2,10,0,10,7,1,20,2022/12/28/14:05:29,00:10:16.5,00:10:17.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,224,3,7,4,2,7,2,20,2022/12/28/14:05:29,00:10:18.7,00:10:20.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,225,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:10:23.1,00:10:24.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,226,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:10:25.1,00:10:25.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,227,3,7,2,1,7,4,11,2022/12/28/14:05:29,00:10:25.8,00:10:27.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,228,3,10,2,2,10,0,20,2022/12/28/14:05:29,00:10:31.1,00:10:31.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,229,3,10,2,2,10,0,20,2022/12/28/14:05:29,00:10:33.3,00:10:34.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,230,2,10,2,10,10,1,20,2022/12/28/14:05:29,00:10:35.2,00:10:37.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,231,3,10,2,3,10,1,20,2022/12/28/14:05:29,00:10:39.6,00:10:41.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,232,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:10:42.6,00:10:43.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,233,2,10,2,10,7,1,20,2022/12/28/14:05:29,00:10:44.8,00:10:46.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,234,3,7,2,2,7,2,20,2022/12/28/14:05:29,00:10:48.0,00:10:48.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,235,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:10:50.5,00:10:52.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,236,2,10,2,10,7,1,20,2022/12/28/14:05:29,00:10:53.7,00:10:54.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,237,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:10:55.5,00:10:57.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,238,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:10:57.9,00:10:58.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,239,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:10:58.6,00:10:59.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,240,3,10,2,2,10,0,20,2022/12/28/14:05:29,00:10:59.7,00:11:00.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,241,3,7,1,2,7,3,19,2022/12/28/14:05:29,00:11:00.6,00:11:01.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,242,1,2,2,1,2,2,20,2022/12/28/14:05:29,00:11:02.2,00:11:03.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,243,3,10,2,7,10,2,20,2022/12/28/14:05:29,00:11:03.6,00:11:08.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,244,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:11:09.3,00:11:13.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,245,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:11:14.3,00:11:16.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,246,2,10,0,10,7,1,20,2022/12/28/14:05:29,00:11:20.1,00:11:20.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,247,3,7,4,2,7,4,20,2022/12/28/14:05:29,00:11:21.9,00:11:22.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,248,2,10,0,10,10,1,20,2022/12/28/14:05:29,00:11:24.5,00:11:25.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,249,3,10,2,3,10,0,20,2022/12/28/14:05:29,00:11:26.0,00:11:26.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,250,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:11:27.3,00:11:27.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,251,2,7,2,7,7,0,20,2022/12/28/14:05:29,00:11:28.7,00:11:32.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,252,2,10,2,10,10,0,20,2022/12/28/14:05:29,00:11:32.4,00:11:34.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,253,3,7,2,3,7,1,20,2022/12/28/14:05:29,00:11:37.7,00:11:38.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,254,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:11:40.8,00:11:41.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,255,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:11:41.4,00:11:42.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,256,3,7,2,1,7,4,19,2022/12/28/14:05:29,00:11:42.7,00:11:43.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,257,3,10,2,1,10,4,15,2022/12/28/14:05:29,00:11:43.8,00:11:45.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,258,2,10,2,10,10,1,20,2022/12/28/14:05:29,00:11:47.3,00:11:47.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,259,2,7,2,7,2,1,20,2022/12/28/14:05:29,00:11:48.9,00:11:52.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,260,4,4,2,2,2,4,20,2022/12/28/14:05:29,00:11:54.1,00:11:56.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,261,3,10,2,1,10,2,20,2022/12/28/14:05:29,00:11:56.9,00:11:57.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,262,3,7,2,1,7,4,12,2022/12/28/14:05:29,00:11:59.9,00:12:00.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,263,3,10,2,3,10,0,20,2022/12/28/14:05:29,00:12:03.1,00:12:03.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,264,3,10,4,1,10,4,20,2022/12/28/14:05:29,00:12:05.6,00:12:06.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,265,3,10,2,1,10,1,20,2022/12/28/14:05:29,00:12:07.9,00:12:08.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,266,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:12:13.0,00:12:15.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,267,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:12:18.4,00:12:21.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,268,3,10,1,2,10,9,20,2022/12/28/14:05:29,00:12:23.2,00:12:23.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,269,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:12:25.4,00:12:26.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,270,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:12:27.4,00:12:28.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,271,3,7,4,1,7,4,15,2022/12/28/14:05:29,00:12:31.7,00:12:32.7,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,272,3,10,2,1,10,4,10,2022/12/28/14:05:29,00:12:34.5,00:12:35.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,273,3,10,2,1,10,2,20,2022/12/28/14:05:29,00:12:36.0,00:12:36.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,274,1,10,10,2,10,9,20,2022/12/28/14:05:29,00:12:38.4,00:12:39.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,275,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:12:40.1,00:12:40.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,276,3,7,2,2,7,3,20,2022/12/28/14:05:29,00:12:43.3,00:12:44.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,277,3,7,2,1,7,4,18,2022/12/28/14:05:29,00:12:46.1,00:12:47.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,278,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:12:47.9,00:12:48.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,279,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:12:49.3,00:12:50.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,280,3,7,2,1,7,3,9,2022/12/28/14:05:29,00:12:51.4,00:12:51.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,281,3,7,4,1,7,4,17,2022/12/28/14:05:29,00:12:53.1,00:12:54.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,282,3,7,2,3,7,0,20,2022/12/28/14:05:29,00:12:56.3,00:12:57.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,283,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:12:59.1,00:13:02.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,284,3,7,2,2,7,2,20,2022/12/28/14:05:29,00:13:03.9,00:13:04.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,285,1,9,9,2,7,4,20,2022/12/28/14:05:29,00:13:07.2,00:13:08.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,286,4,4,2,1,2,4,20,2022/12/28/14:05:29,00:13:11.8,00:13:12.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,287,3,7,2,2,7,2,19,2022/12/28/14:05:29,00:13:12.9,00:13:13.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,288,3,7,2,1,7,4,8,2022/12/28/14:05:29,00:13:14.6,00:13:15.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,289,3,7,2,1,7,2,20,2022/12/28/14:05:29,00:13:16.8,00:13:17.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,290,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:13:19.0,00:13:21.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,291,3,7,4,1,7,4,-9,2022/12/28/14:05:29,00:13:22.2,00:13:22.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,292,3,7,4,2,7,4,20,2022/12/28/14:05:29,00:13:23.9,00:13:26.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,293,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:13:28.0,00:13:28.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,294,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:13:31.7,00:13:32.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,295,3,7,4,1,7,4,20,2022/12/28/14:05:29,00:13:36.1,00:13:36.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,296,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:13:37.9,00:13:39.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,297,3,10,2,2,10,2,20,2022/12/28/14:05:29,00:13:41.6,00:13:42.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,298,3,7,2,1,7,4,17,2022/12/28/14:05:29,00:13:43.5,00:13:43.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,299,4,4,2,1,2,4,0,2022/12/28/14:05:29,00:13:44.1,00:13:44.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,300,3,7,2,1,7,1,20,2022/12/28/14:05:29,00:13:46.1,00:13:48.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,301,3,10,2,1,10,9,17,2022/12/28/14:05:29,00:13:48.8,00:13:49.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,302,3,7,2,2,7,2,20,2022/12/28/14:05:29,00:13:52.0,00:13:52.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,303,3,10,2,1,10,2,20,2022/12/28/14:05:29,00:13:54.2,00:13:55.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,304,3,10,2,1,10,9,15,2022/12/28/14:05:29,00:13:56.6,00:13:57.1,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,305,3,10,2,1,10,4,3,2022/12/28/14:05:29,00:13:57.4,00:13:58.0,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,306,3,10,2,1,10,4,20,2022/12/28/14:05:29,00:13:58.8,00:14:00.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,307,3,7,4,2,7,4,20,2022/12/28/14:05:29,00:14:00.7,00:14:01.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,308,3,7,2,2,7,4,20,2022/12/28/14:05:29,00:14:03.0,00:14:04.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,309,3,7,2,3,7,0,20,2022/12/28/14:05:29,00:14:05.2,00:14:07.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,310,3,10,2,2,10,4,20,2022/12/28/14:05:29,00:14:07.8,00:14:10.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,311,3,10,2,1,10,2,20,2022/12/28/14:05:29,00:14:12.5,00:14:13.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,312,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:14:15.1,00:14:15.6,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,313,3,7,2,1,7,4,20,2022/12/28/14:05:29,00:14:18.4,00:14:18.8,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,314,3,7,2,1,7,4,9,2022/12/28/14:05:29,00:14:21.9,00:14:22.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,315,3,7,2,1,7,4,-3,2022/12/28/14:05:29,00:14:33.7,00:14:34.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,316,4,10,1,1,2,10,5,2022/12/28/14:05:29,00:14:37.5,00:14:39.2,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,317,3,10,2,1,10,4,12,2022/12/28/14:05:29,00:14:41.8,00:14:43.4,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,318,3,7,2,2,7,4,13,2022/12/28/14:05:29,00:14:43.8,00:14:46.9,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,319,3,10,2,1,10,2,20,2022/12/28/14:05:29,00:14:48.4,00:14:50.5,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,320,2,10,2,10,10,0,20,2022/12/28/14:05:29,00:14:52.2,00:14:55.3,2,OK
C:\Users\timot\Music\EVGB-input-converted\0988_wav_channel2.wav,321,3,7,2,2,7,2,20,2022/12/28/14:05:29,00:14:55.6,00:14:59.7,2,OK
